,No,Code,Diali,GDCD,Hoahoc,KHTN,KHXH,LichSu,Ngoaingu,Nguvan,Sinhhoc,Toan,Vatli,city
539980,539980,381451,,,8.0,7.17,,,4.6,6.25,5.5,8.4,8.0,2.0
539981,539981,381452,,,8.5,7.17,,,6.0,3.5,5.5,8.2,7.5,2.0
539982,539982,381453,,,6.0,5.17,,,5.8,5.0,5.75,6.6,3.75,2.0
539983,539983,381454,,,8.5,7.75,,,5.4,5.5,6.75,8.6,8.0,2.0
539984,539984,381455,,,7.25,6.58,,,7.8,5.5,5.5,7.0,7.0,2.0
539985,539985,381456,,,7.0,7.08,,,7.0,6.75,6.0,8.8,8.25,2.0
539986,539986,381457,,,6.0,5.33,,,4.6,4.75,6.5,6.2,3.5,2.0
539987,539987,381458,,,6.25,5.83,,,6.0,7.25,4.75,9.4,6.5,2.0
539988,539988,381459,,,7.5,6.5,,,5.8,6.5,6.0,7.8,6.0,2.0
539990,539990,381461,,,4.25,4.67,,,3.8,6.25,3.75,6.6,6.0,2.0
539992,539992,381463,,,6.25,6.33,,,6.8,5.25,6.0,7.2,6.75,2.0
539993,539993,381464,,,6.0,6.0,,,8.2,5.5,5.0,8.0,7.0,2.0
539996,539996,381467,,,7.25,6.0,,,5.0,6.75,5.75,7.6,5.0,2.0
539997,539997,381468,,,4.75,6.17,,,6.0,7.25,6.0,7.4,7.75,2.0
539998,539998,381469,,,8.25,7.25,,,7.0,6.5,8.25,8.8,5.25,2.0
539999,539999,381470,,,6.75,6.5,,,3.8,6.75,5.5,7.4,7.25,2.0
540001,540001,381472,,,4.75,5.17,,,3.8,7.25,3.75,8.2,7.0,2.0
540002,540002,381473,,,8.5,6.83,,,4.6,6.75,6.75,9.0,5.25,2.0
540003,540003,381474,,,7.75,7.75,,,5.8,6.75,7.75,8.0,7.75,2.0
540004,540004,381475,,,6.5,5.17,,,7.2,8.0,3.25,7.6,5.75,2.0
540005,540005,381476,,,7.25,6.08,,,6.6,6.75,4.75,8.2,6.25,2.0
540006,540006,381477,,,8.0,6.5,,,7.4,6.75,4.75,8.4,6.75,2.0
540008,540008,381479,,,6.25,6.08,,,6.2,7.75,4.5,7.6,7.5,2.0
540013,540013,381484,,,6.75,6.75,,,8.4,6.25,7.0,8.8,6.5,2.0
540014,540014,381485,,,7.75,6.92,,,6.4,6.75,7.5,8.0,5.5,2.0
540015,540015,381486,,,7.5,6.92,,,6.2,6.75,5.75,8.6,7.5,2.0
540016,540016,381487,,,7.0,6.17,,,8.0,7.25,4.25,7.6,7.25,2.0
540017,540017,381488,,,6.5,5.75,,,6.6,6.5,4.75,8.4,6.0,2.0
540018,540018,381489,,,7.75,7.58,,,7.4,6.75,7.0,8.6,8.0,2.0
540020,540020,381491,,,8.75,7.42,,,6.6,7.75,8.25,8.6,5.25,2.0
540021,540021,381492,,,8.25,6.42,,,7.8,7.75,4.5,8.0,6.5,2.0
540022,540022,381493,,,6.5,6.33,,,7.4,7.0,6.25,7.0,6.25,2.0
540023,540023,381494,,,5.5,5.75,,,8.8,7.5,4.75,8.6,7.0,2.0
540024,540024,381495,,,7.0,7.17,,,5.4,7.0,7.75,8.2,6.75,2.0
540028,540028,381499,,,7.25,6.58,,,5.6,7.25,7.0,8.2,5.5,2.0
540029,540029,381500,,,6.0,5.42,,,8.0,8.25,4.25,8.0,6.0,2.0
540030,540030,381501,,,6.75,7.42,,,6.2,8.25,6.75,9.2,8.75,2.0
540031,540031,381502,,,6.25,6.58,,,6.6,7.5,5.0,7.8,8.5,2.0
540032,540032,381503,,,8.25,7.42,,,8.8,7.5,6.5,8.0,7.5,2.0
540033,540033,381504,,,7.0,6.67,,,6.6,6.25,4.5,8.4,8.5,2.0
540034,540034,381505,,,3.0,4.17,,,3.6,6.75,4.5,6.2,5.0,2.0
540037,540037,381508,,,5.0,6.25,,,3.0,6.0,5.75,8.0,8.0,2.0
540038,540038,381509,,,4.0,5.08,,,6.6,5.5,4.5,7.6,6.75,2.0
540039,540039,381510,,,8.25,6.0,,,4.6,6.25,4.75,7.4,5.0,2.0
540040,540040,381511,,,4.5,4.83,,,8.2,5.25,4.75,8.2,5.25,2.0
540041,540041,381512,,,3.75,5.0,,,8.8,6.0,4.5,8.4,6.75,2.0
540042,540042,381513,,,6.5,5.67,,,7.6,5.0,3.75,6.8,6.75,2.0
540043,540043,381514,,,5.75,5.75,,,7.4,6.5,4.25,8.0,7.25,2.0
540045,540045,381516,,,7.0,6.25,,,6.6,7.25,5.5,7.6,6.25,2.0
540046,540046,381517,,,7.0,6.42,,,5.4,6.75,5.5,8.4,6.75,2.0
540049,540049,381520,,,4.75,5.08,,,3.4,8.0,5.25,7.0,5.25,2.0
540050,540050,381521,,,6.25,6.75,,,5.8,7.0,6.0,7.0,8.0,2.0
540052,540052,381523,,,8.0,6.75,,,7.2,5.5,5.0,9.0,7.25,2.0
540053,540053,381524,,,8.0,6.67,,,6.2,7.25,4.25,8.6,7.75,2.0
540055,540055,381526,,,7.75,6.58,,,5.6,7.5,5.5,7.8,6.5,2.0
540058,540058,381529,,,5.75,6.42,,,8.4,6.5,5.5,7.6,8.0,2.0
540061,540061,381532,,,6.5,6.5,,,5.2,5.75,6.0,7.2,7.0,2.0
540062,540062,381533,,,4.0,4.83,,,4.4,4.0,5.25,4.8,5.25,2.0
540063,540063,381534,,,8.5,7.42,,,4.4,6.25,6.5,9.0,7.25,2.0
540064,540064,381535,,,7.0,6.58,,,6.0,6.25,6.25,6.8,6.5,2.0
540065,540065,381536,,,4.25,5.42,,,6.8,6.75,4.25,7.0,7.75,2.0
540066,540066,381537,,,8.25,7.08,,,5.2,6.5,7.0,8.2,6.0,2.0
540067,540067,381538,,,7.25,6.25,,,5.4,7.5,4.75,8.0,6.75,2.0
540068,540068,381539,,,7.75,6.58,,,6.2,6.0,4.5,9.6,7.5,2.0
540069,540069,381540,,,4.5,5.33,,,6.8,6.75,4.0,8.0,7.5,2.0
540071,540071,381542,,,5.25,6.17,,,4.6,6.0,6.0,7.4,7.25,2.0
540072,540072,381543,,,6.25,5.58,,,5.8,7.0,5.0,6.6,5.5,2.0
540073,540073,381544,,,5.5,5.92,,,5.0,6.75,6.75,6.6,5.5,2.0
540078,540078,381549,,,4.5,5.33,,,4.8,6.75,5.75,6.8,5.75,2.0
540079,540079,381550,,,7.5,7.0,,,8.0,5.5,6.0,7.8,7.5,2.0
540081,540081,381552,,,6.75,6.75,,,8.4,5.5,5.75,8.2,7.75,2.0
540082,540082,381553,,,8.25,6.67,,,5.4,6.25,5.0,8.2,6.75,2.0
540083,540083,381554,,,6.75,6.75,,,8.2,6.25,5.25,7.2,8.25,2.0
540084,540084,381555,,,8.5,6.58,,,3.4,4.75,7.5,8.8,3.75,2.0
540085,540085,381556,,,5.75,6.0,,,6.2,7.0,6.0,7.0,6.25,2.0
540086,540086,381557,,,5.75,5.25,,,5.6,7.25,4.25,7.2,5.75,2.0
540087,540087,381558,,,7.75,6.92,,,7.2,7.75,6.25,8.2,6.75,2.0
540088,540088,381559,,,5.25,5.33,,,4.0,6.75,4.5,6.2,6.25,2.0
540089,540089,381560,,,7.5,7.25,,,8.8,6.5,7.5,8.0,6.75,2.0
540090,540090,381561,,,3.5,5.58,,,5.2,6.5,4.5,8.4,8.75,2.0
540091,540091,381562,,,7.75,5.75,,,7.4,7.25,3.75,8.4,5.75,2.0
540092,540092,381563,,,5.25,5.5,,,8.0,7.25,5.5,6.0,5.75,2.0
540093,540093,381564,,,8.5,7.08,,,7.2,6.0,4.25,9.0,8.5,2.0
540094,540094,381565,,,4.75,5.25,,,6.6,6.75,5.0,6.4,6.0,2.0
540095,540095,381566,,,6.5,6.92,,,6.4,8.25,7.0,8.0,7.25,2.0
540097,540097,381568,,,5.25,5.58,,,7.4,7.75,4.5,7.8,7.0,2.0
540098,540098,381569,,,8.25,6.92,,,7.0,6.5,4.25,8.4,8.25,2.0
540099,540099,381570,,,7.25,6.25,,,7.0,7.0,4.5,7.8,7.0,2.0
540101,540101,381572,,,8.25,8.0,,,8.8,7.25,7.25,8.4,8.5,2.0
540102,540102,381573,,,6.0,6.92,,,5.6,7.25,7.25,8.0,7.5,2.0
540104,540104,381575,,,5.75,5.0,,,6.0,8.25,4.75,7.4,4.5,2.0
540105,540105,381576,,,8.5,7.33,,,7.8,4.5,6.0,8.2,7.5,2.0
540106,540106,381577,,,7.0,6.83,,,6.0,6.75,6.75,9.0,6.75,2.0
540108,540108,381579,,,8.75,6.83,,,6.8,6.0,4.0,8.4,7.75,2.0
540109,540109,381580,,,5.75,4.83,,,6.2,6.5,3.25,7.0,5.5,2.0
540110,540110,381581,,,7.5,6.33,,,5.2,7.0,5.25,9.0,6.25,2.0
540111,540111,381582,,,5.25,5.42,,,6.4,6.75,5.25,7.0,5.75,2.0
540112,540112,381583,,,5.0,5.25,,,7.4,7.75,6.0,8.2,4.75,2.0
540113,540113,381584,,,8.5,6.42,,,8.2,7.75,5.5,7.4,5.25,2.0
540114,540114,381585,,,7.0,5.92,,,6.2,7.5,4.0,8.2,6.75,2.0
540115,540115,381586,,,8.25,6.5,,,6.6,7.0,4.0,8.8,7.25,2.0
540120,540120,381591,,,7.5,7.17,,,8.4,8.0,6.25,9.0,7.75,2.0
540121,540121,381592,,,6.25,6.25,,,7.6,5.91,4.75,7.6,7.75,2.0
540123,540123,381594,,,5.5,6.25,,,8.2,8.25,6.0,8.6,7.25,2.0
540125,540125,381596,,,4.75,5.33,,,7.2,8.25,4.25,8.6,7.0,2.0
540127,540127,381598,,,5.25,5.5,,,4.6,6.75,4.25,7.0,7.0,2.0
540128,540128,381599,,,4.75,5.25,,,8.2,5.5,5.25,7.6,5.75,2.0
540129,540129,381600,,,6.5,6.0,,,4.6,7.75,5.0,7.2,6.5,2.0
540131,540131,381602,,,6.75,5.5,,,5.0,5.75,4.5,7.4,5.25,2.0
540133,540133,381604,,,6.75,6.42,,,9.0,7.75,6.75,8.0,5.75,2.0
540135,540135,381606,,,8.75,6.83,,,5.6,7.0,4.25,8.4,7.5,2.0
540136,540136,381607,,,5.5,5.25,,,8.0,7.75,3.75,8.6,6.5,2.0
540137,540137,381608,,,3.25,4.75,,,7.4,7.25,4.0,7.6,7.0,2.0
540138,540138,381609,,,8.25,7.67,,,9.4,6.5,6.5,8.8,8.25,2.0
540139,540139,381610,,,6.25,6.08,,,9.0,7.0,4.75,7.4,7.25,2.0
540140,540140,381611,,,7.0,6.25,,,6.4,6.25,4.5,7.6,7.25,2.0
540141,540141,381612,,,7.0,6.75,,,6.8,5.25,6.5,6.2,6.75,2.0
540142,540142,381613,,,3.25,4.83,,,8.2,6.5,3.75,8.6,7.5,2.0
540143,540143,381614,,,8.0,7.25,,,7.8,7.5,6.0,8.8,7.75,2.0
540145,540145,381616,,,4.0,4.67,,,7.6,6.75,3.5,8.4,6.5,2.0
540146,540146,381617,,,8.25,7.5,,,6.4,5.25,7.25,8.8,7.0,2.0
540147,540147,381618,,,5.0,5.42,,,5.8,5.0,5.25,5.8,6.0,2.0
540149,540149,381620,,,3.5,4.83,,,7.4,8.25,4.0,8.4,7.0,2.0
540150,540150,381621,,,7.5,7.25,,,6.0,8.25,7.75,7.6,6.5,2.0
540152,540152,381623,,,7.5,6.08,,,7.2,7.5,6.0,6.6,4.75,2.0
540153,540153,381624,,,9.0,7.58,,,7.2,8.0,6.0,7.8,7.75,2.0
540155,540155,381626,,,8.25,6.42,,,8.0,7.0,5.25,8.8,5.75,2.0
540156,540156,381627,,,6.25,5.75,,,7.6,7.0,5.5,8.8,5.5,2.0
540157,540157,381628,,,7.5,6.25,,,5.4,6.75,6.25,8.2,5.0,2.0
540160,540160,381631,,,7.75,7.08,,,6.4,7.25,6.0,8.2,7.5,2.0
540161,540161,381632,,,7.0,5.75,,,5.6,7.25,5.5,7.2,4.75,2.0
540163,540163,381634,,,7.0,7.0,,,8.2,8.0,6.25,8.2,7.75,2.0
540164,540164,381635,,,7.5,5.75,,,7.2,7.75,4.25,8.4,5.5,2.0
540169,540169,381640,,,8.25,6.67,,,7.6,8.0,4.5,9.0,7.25,2.0
540170,540170,381641,,,6.0,5.58,,,7.8,6.0,6.0,5.4,4.75,2.0
540175,540175,381646,,,7.0,6.33,,,5.6,6.75,7.5,7.2,4.5,2.0
540177,540177,381648,,,6.75,6.08,,,7.6,7.0,6.75,8.0,4.75,2.0
540178,540178,381649,,,6.75,7.17,,,8.0,8.0,7.25,8.4,7.5,2.0
540179,540179,381650,,,4.75,5.5,,,4.8,6.5,4.75,6.8,7.0,2.0
540180,540180,381651,,,7.0,6.08,,,4.8,7.0,6.75,8.4,4.5,2.0
540181,540181,381652,,,8.0,7.0,,,7.8,7.0,8.0,8.8,5.0,2.0
540183,540183,381654,,,6.25,6.17,,,6.0,7.75,5.75,7.4,6.5,2.0
540184,540184,381655,,,7.25,7.0,,,8.6,7.5,6.5,8.0,7.25,2.0
540188,540188,381659,,,6.75,5.75,,,4.8,4.75,5.25,7.2,5.25,2.0
540192,540192,381663,,,8.0,7.0,,,6.6,5.5,6.0,8.0,7.0,2.0
540197,540197,381668,,,3.0,4.33,,,5.4,7.0,4.75,8.0,5.25,2.0
540198,540198,381669,,,7.5,6.75,,,7.2,6.75,4.75,7.8,8.0,2.0
540199,540199,381670,,,7.5,7.5,,,8.0,8.0,6.75,9.4,8.25,2.0
540200,540200,381671,,,8.25,7.0,,,8.6,7.75,4.75,8.0,8.0,2.0
540202,540202,381673,,,7.25,7.25,,,6.2,7.75,7.5,7.2,7.0,2.0
540203,540203,381674,,,8.25,6.75,,,5.4,7.75,4.75,7.8,7.25,2.0
540204,540204,381675,,,7.25,5.58,,,6.2,7.25,5.25,6.6,4.25,2.0
540208,540208,381679,,,9.0,7.33,,,6.6,7.5,4.5,9.0,8.5,2.0
540217,540217,381688,,,6.75,6.75,,,8.8,7.5,6.25,8.2,7.25,2.0
540218,540218,381689,,,6.5,6.08,,,5.4,6.0,5.75,8.0,6.0,2.0
540222,540222,381693,,,6.25,6.75,,,8.0,6.0,6.0,9.0,8.0,2.0
540224,540224,381695,,,7.5,6.25,,,6.4,6.25,5.75,7.0,5.5,2.0
540225,540225,381696,,,5.5,5.83,,,9.0,7.75,4.75,9.0,7.25,2.0
540228,540228,381699,,,7.5,6.83,,,6.6,6.75,7.0,8.0,6.0,2.0
540229,540229,381700,,,6.0,6.25,,,6.8,5.25,6.0,8.4,6.75,2.0
540231,540231,381702,,,5.5,5.25,,,7.6,6.0,3.5,9.0,6.75,2.0
540234,540234,381705,,,6.25,6.5,,,9.0,6.25,6.75,8.0,6.5,2.0
540235,540235,381706,,,3.25,4.42,,,7.4,7.5,4.25,8.2,5.75,2.0
540236,540236,381707,,,6.25,6.25,,,8.0,7.0,4.25,7.8,8.25,2.0
540237,540237,381708,,,7.5,5.75,,,5.0,6.75,5.5,7.8,4.25,2.0
540238,540238,381709,,,4.75,6.42,,,6.8,7.5,6.75,8.2,7.75,2.0
540240,540240,381711,,,6.75,6.42,,,6.4,7.5,5.75,7.8,6.75,2.0
540241,540241,381712,,,6.25,6.25,,,6.6,7.25,5.0,9.2,7.5,2.0
540243,540243,381714,,,5.75,6.42,,,8.6,6.5,5.75,8.6,7.75,2.0
540244,540244,381715,,,6.25,6.75,,,9.2,7.0,6.0,9.0,8.0,2.0
540245,540245,381716,,,5.0,5.5,,,5.8,6.5,5.25,5.6,6.25,2.0
540246,540246,381717,,,6.75,5.67,,,9.4,6.75,3.75,7.8,6.5,2.0
540247,540247,381718,,,5.0,6.0,,,8.0,6.75,5.25,9.2,7.75,2.0
540249,540249,381720,,,8.0,6.58,,,5.8,5.25,3.5,8.8,8.25,2.0
540250,540250,381721,,,5.0,5.83,,,8.0,5.5,5.0,8.2,7.5,2.0
540251,540251,381722,,,8.5,6.83,,,7.4,6.25,6.0,8.8,6.0,2.0
540252,540252,381723,,,8.0,6.83,,,6.6,7.0,5.25,8.8,7.25,2.0
540253,540253,381724,,,8.25,7.25,,,6.6,6.5,6.75,8.2,6.75,2.0
540255,540255,381726,,,6.75,6.25,,,6.0,7.25,6.25,8.0,5.75,2.0
540256,540256,381727,,,7.5,6.42,,,7.4,8.25,5.25,8.4,6.5,2.0
540257,540257,381728,,,5.5,5.83,,,9.2,7.5,5.5,8.0,6.5,2.0
540260,540260,381731,,,5.25,5.25,,,4.2,7.0,4.5,7.8,6.0,2.0
540261,540261,381732,,,6.25,6.75,,,6.8,7.0,6.0,8.4,8.0,2.0
540265,540265,381736,,,5.25,5.5,,,7.8,7.0,3.25,8.2,8.0,2.0
540270,540270,381741,,,5.75,5.83,,,5.2,7.25,5.5,7.0,6.25,2.0
540271,540271,381742,,,6.5,5.67,,,5.0,6.0,4.0,7.4,6.5,2.0
540272,540272,381743,,,5.0,5.83,,,5.6,6.75,5.25,8.0,7.25,2.0
540274,540274,381745,,,4.0,5.42,,,6.4,7.75,5.5,7.8,6.75,2.0
540279,540279,381750,,,7.75,6.75,,,6.2,7.0,4.75,8.0,7.75,2.0
540282,540282,381753,,,6.5,6.5,,,7.8,7.0,6.0,7.4,7.0,2.0
540284,540284,381755,,,8.5,7.5,,,8.8,7.25,6.5,7.4,7.5,2.0
540285,540285,381756,,,7.0,6.83,,,7.8,6.5,5.0,8.8,8.5,2.0
540286,540286,381757,,,7.0,6.67,,,8.0,6.0,5.25,8.8,7.75,2.0
540287,540287,381758,,,6.75,6.08,,,7.0,8.25,5.75,8.8,5.75,2.0
540293,540293,381764,,,5.75,6.33,,,6.0,6.5,5.0,8.8,8.25,2.0
540295,540295,381766,,,7.25,6.75,,,6.0,6.25,5.0,8.8,8.0,2.0
540298,540298,381769,,,5.0,6.42,,,7.8,3.75,6.5,7.0,7.75,2.0
540299,540299,381770,,,6.75,6.75,,,7.4,5.0,6.25,7.4,7.25,2.0
540300,540300,381771,,,4.25,5.0,,,7.0,6.25,4.5,7.8,6.25,2.0
540301,540301,381772,,,7.0,6.42,,,7.0,6.25,6.5,8.2,5.75,2.0
540304,540304,381775,,,5.25,5.33,,,5.8,6.5,3.75,7.2,7.0,2.0
540305,540305,381776,,,7.0,6.92,,,4.4,4.5,7.0,7.6,6.75,2.0
540306,540306,381777,,,6.25,6.67,,,4.6,7.0,6.5,6.0,7.25,2.0
540307,540307,381778,,,7.75,6.83,,,8.6,5.75,5.75,7.0,7.0,2.0
540308,540308,381779,,,5.75,5.17,,,7.0,6.5,4.75,7.6,5.0,2.0
540309,540309,381780,,,5.25,5.5,,,7.6,7.0,3.75,8.4,7.5,2.0
540311,540311,381782,,,5.0,5.17,,,6.4,7.0,5.0,8.2,5.5,2.0
540312,540312,381783,,,7.0,6.42,,,7.2,7.0,5.5,7.4,6.75,2.0
540313,540313,381784,,,7.5,7.25,,,6.2,7.25,7.75,8.2,6.5,2.0
540315,540315,381786,,,7.25,6.5,,,8.4,7.75,6.0,8.0,6.25,2.0
540316,540316,381787,,,9.0,6.67,,,7.6,7.75,4.0,8.2,7.0,2.0
540317,540317,381788,,,5.5,5.0,,,8.8,7.5,4.5,9.0,5.0,2.0
540320,540320,381791,,,6.5,5.83,,,4.2,6.75,5.0,7.6,6.0,2.0
540325,540325,381796,,,9.25,7.5,,,8.0,6.75,5.5,9.2,7.75,2.0
540327,540327,381798,,,7.5,7.0,,,6.8,6.0,5.5,8.2,8.0,2.0
540328,540328,381799,,,8.5,7.08,,,7.8,3.75,5.5,9.2,7.25,2.0
540329,540329,381800,,,2.25,3.5,,,6.6,4.25,3.0,7.2,5.25,2.0
540330,540330,381801,,,2.75,3.83,,,2.6,6.25,4.75,5.4,4.0,2.0
540331,540331,381802,,,6.75,6.42,,,6.2,6.75,5.5,8.6,7.0,2.0
540335,540335,381806,,,7.0,6.67,,,4.6,7.5,6.25,7.8,6.75,2.0
540336,540336,381807,,,9.0,6.58,,,7.6,6.5,4.5,8.4,6.25,2.0
540337,540337,381808,,,5.25,5.0,,,6.6,4.5,3.25,8.4,6.5,2.0
540338,540338,381809,,,8.25,7.5,,,8.0,6.5,6.0,8.0,8.25,2.0
540339,540339,381810,,,8.5,8.17,,,9.6,7.5,8.75,10.0,7.25,2.0
540341,540341,381812,,,6.0,6.33,,,7.2,6.0,5.0,8.4,8.0,2.0
540343,540343,381814,,,5.75,6.67,,,8.2,7.25,7.0,8.4,7.25,2.0
540345,540345,381816,,,6.75,6.33,,,7.6,5.0,4.5,8.6,7.75,2.0
540346,540346,381817,,,7.75,6.92,,,7.8,8.0,5.25,8.2,7.75,2.0
540349,540349,381820,,,7.25,6.17,,,4.8,6.75,4.5,7.4,6.75,2.0
540350,540350,381821,,,6.0,5.83,,,6.2,6.0,4.75,8.4,6.75,2.0
540351,540351,381822,,,8.75,8.33,,,9.2,6.0,8.0,8.8,8.25,2.0
540354,540354,381825,,,7.0,5.58,,,6.0,7.25,3.25,7.2,6.5,2.0
540356,540356,381827,,,7.25,6.5,,,5.2,6.75,5.25,9.4,7.0,2.0
540359,540359,381830,,,7.75,6.67,,,7.0,8.0,3.75,8.8,8.5,2.0
540360,540360,381831,,,6.25,6.67,,,7.0,7.5,6.25,8.6,7.5,2.0
540362,540362,381833,,,7.75,6.17,,,8.6,5.75,5.0,8.8,5.75,2.0
540363,540363,381834,,,7.5,6.92,,,6.4,7.0,6.75,8.8,6.5,2.0
540365,540365,381836,,,6.75,4.33,,,6.6,8.0,3.25,6.8,3.0,2.0
540368,540368,381839,,,4.5,4.58,,,8.6,7.0,3.5,7.2,5.75,2.0
540371,540371,381842,,,4.25,5.92,,,7.8,4.75,6.0,7.8,7.5,2.0
540373,540373,381844,,,6.25,5.92,,,9.2,6.75,4.75,8.4,6.75,2.0
540374,540374,381845,,,9.5,7.58,,,6.0,5.25,5.5,8.6,7.75,2.0
540376,540376,381847,,,7.0,5.83,,,4.4,8.25,4.25,8.6,6.25,2.0
540377,540377,381848,,,7.5,7.17,,,5.2,7.25,6.0,8.8,8.0,2.0
540378,540378,381849,,,7.5,7.25,,,7.4,7.0,6.5,8.8,7.75,2.0
540379,540379,381850,,,7.5,6.67,,,5.6,7.75,6.5,7.6,6.0,2.0
540380,540380,381851,,,6.75,6.67,,,5.2,7.0,6.75,6.4,6.5,2.0
540381,540381,381852,,,7.25,6.08,,,7.2,7.0,4.75,7.6,6.25,2.0
540383,540383,381854,,,5.5,5.5,,,7.0,7.0,6.0,7.6,5.0,2.0
540384,540384,381855,,,6.5,6.0,,,4.6,7.5,4.5,7.0,7.0,2.0
540386,540386,381857,,,7.75,6.58,,,8.4,7.25,4.75,8.0,7.25,2.0
540390,540390,381861,,,4.75,6.0,,,7.4,7.25,5.0,9.0,8.25,2.0
540392,540392,381863,,,4.25,5.0,,,5.4,7.5,4.0,7.8,6.75,2.0
540394,540394,381865,,,8.0,6.75,,,6.6,6.5,6.75,8.8,5.5,2.0
540400,540400,381871,,,7.5,6.83,,,6.6,6.75,7.5,5.8,5.5,2.0
540401,540401,381872,,,6.25,6.83,,,7.6,8.25,6.5,8.2,7.75,2.0
540403,540403,381874,,,8.5,6.83,,,6.4,8.75,5.0,9.2,7.0,2.0
540404,540404,381875,,,5.75,5.67,,,8.8,8.0,4.5,8.0,6.75,2.0
540406,540406,381877,,,8.25,6.92,,,6.8,7.0,5.5,7.6,7.0,2.0
540407,540407,381878,,,6.75,5.67,,,4.8,8.0,4.25,8.0,6.0,2.0
540408,540408,381879,,,6.75,6.33,,,8.2,7.25,5.25,8.2,7.0,2.0
540410,540410,381881,,,8.0,7.75,,,9.0,8.0,7.5,8.8,7.75,2.0
540411,540411,381882,,,7.0,6.42,,,6.4,7.5,5.5,8.2,6.75,2.0
540412,540412,381883,,,6.0,5.58,,,4.6,7.0,6.75,8.2,4.0,2.0
540413,540413,381884,,,7.75,6.0,,,8.2,8.0,4.75,8.0,5.5,2.0
540414,540414,381885,,,7.0,6.5,,,7.2,5.75,5.75,6.6,6.75,2.0
540417,540417,381888,,,8.0,6.25,,,5.8,6.5,5.25,8.0,5.5,2.0
540426,540426,381897,,,6.75,7.08,,,6.6,6.75,7.25,7.4,7.25,2.0
540428,540428,381899,,,8.0,6.92,,,9.0,7.75,5.25,8.4,7.5,2.0
540429,540429,381900,,,6.25,6.67,,,8.0,6.25,6.0,7.8,7.75,2.0
540432,540432,381903,,,6.5,6.92,,,7.2,7.75,6.25,8.6,8.0,2.0
540435,540435,381906,,,5.75,5.58,,,4.2,5.5,5.0,8.6,6.0,2.0
540436,540436,381907,,,8.75,7.67,,,7.6,7.0,7.75,8.2,6.5,2.0
540438,540438,381909,,,8.0,7.83,,,7.8,6.75,7.25,9.4,8.25,2.0
540439,540439,381910,,,9.25,7.33,,,7.2,7.5,4.75,8.8,8.0,2.0
540440,540440,381911,,,8.0,6.83,,,8.0,7.0,7.0,8.6,5.5,2.0
540445,540445,381916,,,6.75,6.17,,,6.6,7.0,5.0,7.8,6.75,2.0
540449,540449,381920,,,4.5,4.08,,,6.6,7.5,3.5,7.4,4.25,2.0
540451,540451,381922,,,4.75,4.92,,,4.6,6.0,4.5,6.4,5.5,2.0
540453,540453,381924,,,7.75,6.08,,,6.8,7.25,5.25,7.6,5.25,2.0
540454,540454,381925,,,6.5,6.5,,,7.8,8.5,5.25,7.8,7.75,2.0
540455,540455,381926,,,7.75,7.5,,,9.0,8.25,6.75,9.0,8.0,2.0
540456,540456,381927,,,6.25,6.67,,,8.8,6.5,6.25,7.8,7.5,2.0
540457,540457,381928,,,4.75,5.25,,,8.4,7.5,3.5,8.2,7.5,2.0
540458,540458,381929,,,5.0,5.58,,,8.0,8.0,5.0,7.6,6.75,2.0
540463,540463,381934,,,5.0,4.92,,,4.4,7.0,4.75,5.8,5.0,2.0
540465,540465,381936,,,7.25,6.75,,,6.6,7.5,5.5,8.8,7.5,2.0
540466,540466,381937,,,8.25,6.5,,,6.4,4.25,4.5,8.2,6.75,2.0
540467,540467,381938,,,5.75,6.08,,,7.0,6.75,4.25,9.6,8.25,2.0
540468,540468,381939,,,6.0,5.83,,,8.6,6.0,6.25,8.2,5.25,2.0
540471,540471,381942,,,7.75,7.0,,,8.6,5.75,6.0,8.2,7.25,2.0
540472,540472,381943,,,6.0,6.42,,,6.8,6.0,6.25,7.2,7.0,2.0
540473,540473,381944,,,4.5,4.0,,,4.4,7.25,2.75,5.8,4.75,2.0
540474,540474,381945,,,8.5,7.25,,,8.2,6.75,7.5,8.2,5.75,2.0
540475,540475,381946,,,6.75,7.08,,,8.8,8.75,6.5,9.0,8.0,2.0
540476,540476,381947,,,8.25,6.83,,,5.4,8.25,5.25,7.8,7.0,2.0
540478,540478,381949,,,5.5,5.0,,,7.4,7.5,4.0,7.8,5.5,2.0
540479,540479,381950,,,6.5,6.5,,,5.2,6.0,6.0,8.8,7.0,2.0
540480,540480,381951,,,3.75,5.33,,,6.8,6.0,5.25,6.8,7.0,2.0
540484,540484,381955,,,8.0,7.17,,,4.4,5.5,5.25,7.4,8.25,2.0
540485,540485,381956,,,6.75,6.33,,,6.4,7.5,6.0,9.0,6.25,2.0
540486,540486,381957,,,6.25,5.5,,,4.2,6.25,5.0,7.0,5.25,2.0
540487,540487,381958,,,6.0,6.5,,,7.6,7.0,6.0,8.6,7.5,2.0
540489,540489,381960,,,8.5,6.75,,,7.8,6.75,5.5,8.0,6.25,2.0
540493,540493,381964,,,7.5,7.25,,,5.4,7.0,6.0,9.0,8.25,2.0
540494,540494,381965,,,6.25,6.67,,,6.6,7.0,5.75,7.8,8.0,2.0
540496,540496,381967,,,7.5,7.0,,,8.8,7.75,5.0,9.2,8.5,2.0
540498,540498,381969,,,7.0,6.17,,,7.4,7.0,5.75,7.4,5.75,2.0
540499,540499,381970,,,8.0,7.5,,,5.6,8.25,7.0,7.4,7.5,2.0
