No,Code,Diali,GDCD,Hoahoc,KHTN,KHXH,LichSu,Ngoaingu,Nguvan,Sinhhoc,Toan,Vatli,city
341321,01068789,7.75,9.5,,,8.58,8.5,4.8,7.25,,5.8,,1.0
341322,01068790,6.25,8.5,,,6.5,4.75,3.0,7.75,,8.0,,1.0
341323,01068791,8.0,8.0,,,7.92,7.75,2.0,7.0,,3.8,,1.0
341324,01068792,,,5.25,5.42,,,3.2,7.5,3.75,7.6,7.25,1.0
341325,01068793,5.25,7.25,,,5.33,3.5,2.6,6.5,,2.8,,1.0
341326,01068794,5.5,8.0,,,6.33,5.5,4.0,5.5,,6.8,,1.0
341327,01068795,,,9.0,7.33,,,6.0,6.25,4.5,8.6,8.5,1.0
341328,01068796,,,8.25,6.42,,,3.8,7.5,4.75,8.8,6.25,1.0
341329,01068797,7.25,9.5,,,7.25,5.0,4.0,7.0,,7.2,,1.0
341330,01068798,7.5,9.0,,,7.67,6.5,2.4,6.5,,6.8,,1.0
341331,01068799,,,8.5,8.08,,,7.8,7.5,7.25,8.8,8.5,1.0
341332,01068800,,,9.0,8.17,,,3.4,7.0,7.5,8.8,8.0,1.0
341333,01068801,8.0,9.25,,,7.42,5.0,3.4,8.25,,7.6,,1.0
341334,01068802,6.0,7.0,,,6.33,6.0,3.8,5.0,,8.0,,1.0
341335,01068803,5.5,8.75,,,5.75,3.0,2.8,7.0,,5.0,,1.0
341336,01068804,,,7.75,6.75,,,3.4,6.75,5.0,8.8,7.5,1.0
341337,01068805,6.5,9.0,,,7.5,7.0,9.6,8.5,,9.0,,1.0
341338,01068806,4.5,6.25,,,4.33,2.25,1.8,7.0,,5.0,,1.0
341339,01068807,,,8.75,5.0,,,8.6,8.5,3.25,9.4,3.0,1.0
341340,01068808,,,8.25,6.5,,,6.0,7.25,2.75,9.6,8.5,1.0
341341,01068809,7.5,7.75,,,6.67,4.75,3.2,5.25,,5.4,,1.0
341342,01068810,7.75,9.5,,,8.17,7.25,4.6,8.0,,6.8,,1.0
341343,01068811,6.25,7.25,,,5.83,4.0,3.0,7.0,,5.8,,1.0
341344,01068812,,,7.5,5.75,,,4.0,6.5,2.5,8.2,7.25,1.0
341345,01068813,6.5,8.25,,,6.58,5.0,4.8,8.25,,8.4,,1.0
341346,01068814,6.75,7.0,,,6.17,4.75,3.4,7.5,,8.0,,1.0
341347,01068815,7.75,8.5,,,8.17,8.25,3.8,5.75,,5.6,,1.0
341348,01068816,,,8.0,7.17,,,3.0,7.0,4.75,8.4,8.75,1.0
341349,01068817,6.75,6.75,,,5.33,2.5,3.2,3.75,,3.4,,1.0
341350,01068818,7.75,7.75,,,7.0,5.5,3.4,7.0,,7.0,,1.0
341351,01068819,6.75,9.0,,,7.67,7.25,3.6,6.0,,5.8,,1.0
341352,01068820,,,8.5,7.83,,,2.2,5.25,6.25,8.8,8.75,1.0
341353,01068821,4.5,7.75,,,5.75,5.0,2.0,7.5,,5.8,,1.0
341354,01068822,6.75,9.0,,,6.42,3.5,1.6,7.25,,6.0,,1.0
341355,01068823,8.25,9.25,,,8.58,8.25,3.0,5.5,,4.8,,1.0
341356,01068824,,,4.5,4.33,,,3.2,5.25,4.5,6.4,4.0,1.0
341357,01068825,,,5.5,5.17,,,5.4,6.25,3.0,8.4,7.0,1.0
341358,01068826,8.0,9.0,,,8.0,7.0,3.0,7.5,,5.2,,1.0
341359,01068827,,,8.25,7.42,,,3.0,6.25,5.0,8.2,9.0,1.0
341360,01068828,6.0,8.25,,,6.17,4.25,2.2,6.25,,7.6,,1.0
341361,01068829,,,8.0,7.25,,,3.8,7.0,5.25,7.4,8.5,1.0
341362,01068830,5.75,7.25,,,7.0,8.0,3.2,6.5,,6.0,,1.0
341363,01068831,7.75,7.25,,,6.08,3.25,3.4,6.5,,5.4,,1.0
341364,01068832,7.0,9.25,,,7.67,6.75,2.2,6.5,,4.0,,1.0
341365,01068833,6.0,6.5,,,5.67,4.5,2.2,6.5,,5.6,,1.0
341366,01068834,5.5,8.75,,,6.08,4.0,1.8,8.0,,5.2,,1.0
341367,01068835,5.25,6.5,,,4.83,2.75,2.4,7.75,,7.6,,1.0
341368,01068836,,,8.25,7.0,,,2.6,4.25,8.75,8.0,4.0,1.0
341369,01068837,6.25,8.25,,,6.25,4.25,1.8,5.75,,3.6,,1.0
341370,01068838,7.0,7.75,,,6.58,5.0,2.2,6.25,,5.0,,1.0
341371,01068839,6.75,7.5,,,5.83,3.25,2.4,6.75,,7.2,,1.0
341372,01068840,6.5,8.25,,,7.17,6.75,1.4,6.25,,6.4,,1.0
341373,01068841,5.0,6.75,,,5.08,3.5,2.6,6.75,,4.8,,1.0
341374,01068842,8.5,8.75,,,8.33,7.75,4.0,7.25,,8.0,,1.0
341375,01068843,7.25,8.0,,,6.33,3.75,1.8,8.25,,7.0,,1.0
341376,01068844,,,8.25,7.17,,,5.4,8.0,4.75,9.6,8.5,1.0
341377,01068845,4.75,8.25,,,5.25,2.75,2.4,8.25,,5.6,,1.0
341378,01068846,6.25,8.5,,,7.33,7.25,7.8,9.0,,7.8,,1.0
341379,01068847,8.0,9.0,,,7.92,6.75,6.0,7.5,,8.2,,1.0
341380,01068848,,,6.75,6.5,,,5.0,7.0,5.0,7.2,7.75,1.0
341381,01068849,,,7.5,7.5,,,5.2,7.5,7.25,8.0,7.75,1.0
341382,01068850,5.0,6.5,,,5.33,4.5,3.2,7.25,,4.4,,1.0
341383,01068851,6.75,8.0,,,7.25,7.0,7.4,8.25,,7.6,,1.0
341384,01068852,7.25,8.75,,,8.17,8.5,7.0,7.25,,8.0,,1.0
341385,01068853,7.75,8.75,,,7.58,6.25,3.4,7.25,,8.0,,1.0
341386,01068854,5.5,6.0,,,5.33,4.5,1.6,6.5,,4.4,,1.0
341387,01068855,7.0,8.25,,,6.83,5.25,4.4,5.0,,4.6,,1.0
341388,01068856,5.75,7.25,,,5.42,3.25,3.8,6.91,,7.4,,1.0
341389,01068857,5.0,6.75,,,4.92,3.0,3.4,6.5,,4.0,,1.0
341390,01068858,,,4.0,5.75,,,8.4,7.0,5.25,9.4,8.0,1.0
341391,01068859,4.25,3.5,,,3.92,4.0,2.4,7.33,,4.8,,1.0
341392,01068860,6.25,6.5,,,5.92,5.0,1.6,5.75,,7.0,,1.0
341393,01068861,,,7.25,5.67,,,3.0,5.5,4.25,8.0,5.5,1.0
341394,01068862,6.25,8.25,,,6.58,5.25,3.8,6.0,,6.8,,1.0
341395,01068863,,,6.0,6.33,,,3.8,6.75,5.25,9.0,7.75,1.0
341396,01068864,6.0,8.25,,,6.33,4.75,5.6,7.5,,7.0,,1.0
341397,01068865,7.0,9.25,,,6.92,4.5,2.8,7.75,,5.8,,1.0
341398,01068866,,,6.25,6.25,,,5.4,6.75,4.25,8.8,8.25,1.0
341399,01068867,,,1.75,4.25,,,3.2,5.75,3.75,7.6,7.25,1.0
341400,01068868,5.25,8.75,,,6.0,4.0,2.8,6.0,,5.4,,1.0
341401,01068869,,,5.0,5.08,,,4.2,7.75,5.0,7.2,5.25,1.0
341402,01068870,9.75,9.25,,,9.42,9.25,3.8,9.0,,8.0,,1.0
341403,01068871,,,8.0,7.17,,,6.4,8.75,6.5,7.8,7.0,1.0
341404,01068872,6.25,8.25,,,6.92,6.25,3.6,8.0,,6.6,,1.0
341405,01068873,6.5,8.5,,,6.92,5.75,3.6,6.0,,6.6,,1.0
341406,01068874,6.5,7.5,,,6.67,6.0,2.6,5.75,,7.0,,1.0
341407,01068875,5.5,8.5,,,5.83,3.5,2.8,6.5,,7.8,,1.0
341408,01068876,6.25,8.0,,,6.33,4.75,3.8,7.0,,5.2,,1.0
341409,01068877,,,8.0,6.75,,,3.6,6.5,5.0,8.4,7.25,1.0
341410,01068878,6.75,8.75,,,7.0,5.5,3.8,7.0,,7.6,,1.0
341411,01068879,6.0,6.25,,,5.08,3.0,3.4,6.5,,6.0,,1.0
341412,01068880,,,7.75,7.0,,,3.2,6.5,5.25,8.4,8.0,1.0
341413,01068881,,,7.75,5.58,,,3.2,6.0,2.5,7.4,6.5,1.0
341414,01068882,6.75,8.75,,,6.92,5.25,2.8,7.75,,7.0,,1.0
341415,01068883,9.0,9.25,,,8.58,7.5,2.0,8.0,,5.8,,1.0
341416,01068884,6.0,8.75,,,6.58,5.0,4.2,7.5,,8.0,,1.0
341417,01068885,,,7.0,6.42,,,5.2,6.5,3.75,8.0,8.5,1.0
341418,01068886,,,9.0,8.0,,,2.8,6.5,6.25,9.2,8.75,1.0
341419,01068887,7.0,8.25,,,6.83,5.25,1.0,7.0,,3.4,,1.0
341420,01068888,,,8.75,7.17,,,4.8,7.25,4.5,8.6,8.25,1.0
341421,01068889,6.0,7.75,,,5.83,3.75,4.0,8.0,,7.2,,1.0
341422,01068890,7.5,9.25,,,8.0,7.25,2.2,5.25,,7.0,,1.0
341423,01068891,7.0,8.75,,,6.75,4.5,2.2,6.0,,5.0,,1.0
341424,01068892,7.75,9.5,,,7.17,4.25,3.2,7.5,,6.2,,1.0
341425,01068893,7.0,8.75,,,7.5,6.75,4.8,7.25,,6.6,,1.0
341426,01068894,,,8.75,7.0,,,4.0,6.5,3.75,8.6,8.5,1.0
341427,01068895,,,7.0,5.83,,,2.8,7.0,3.25,7.6,7.25,1.0
341428,01068896,,,7.75,6.58,,,4.0,6.5,4.25,9.2,7.75,1.0
341429,01068897,6.5,8.25,,,6.0,3.25,2.0,7.0,,4.6,,1.0
341430,01068898,6.25,7.75,,,6.5,5.5,4.0,6.5,,5.0,,1.0
341431,01068899,5.0,6.25,,,4.67,2.75,2.6,5.5,,5.0,,1.0
341432,01068900,7.0,8.75,,,7.17,5.75,4.0,9.0,,7.2,,1.0
341433,01068901,,,3.25,5.08,,,3.8,7.5,4.5,6.6,7.5,1.0
341434,01068902,,,6.0,4.83,,,1.8,6.5,4.25,6.2,4.25,1.0
341435,01068903,6.5,7.25,,,5.75,3.5,2.8,6.0,,6.8,,1.0
341436,01068904,,,9.25,7.92,,,4.8,6.75,6.5,9.0,8.0,1.0
341437,01068905,,,5.25,4.33,,,2.2,5.75,5.75,4.8,2.0,1.0
341438,01068906,6.25,8.75,,,6.0,3.0,6.0,8.25,,9.2,,1.0
341439,01068907,,,8.5,7.25,,,4.4,6.0,5.5,8.6,7.75,1.0
341440,01068908,8.75,9.75,,,9.17,9.0,2.6,7.0,,7.2,,1.0
341441,01068909,,,8.0,6.33,,,5.2,6.5,8.25,8.6,2.75,1.0
341442,01068910,6.5,8.75,,,7.0,5.75,1.8,6.5,,6.6,,1.0
341443,01068911,6.5,7.75,,,6.17,4.25,2.8,5.5,,5.8,,1.0
341444,01068912,,,6.5,5.17,,,3.6,6.0,5.25,8.2,3.75,1.0
341445,01068913,7.25,8.5,,,6.67,4.25,2.6,6.75,,5.4,,1.0
341446,01068914,,,3.0,5.67,,,7.0,7.5,5.25,9.4,8.75,1.0
341447,01068915,6.75,8.75,,,7.25,6.25,3.2,6.75,,5.6,,1.0
341448,01068916,,,8.75,7.42,,,3.0,6.75,5.5,9.8,8.0,1.0
341449,01068917,,,8.5,5.42,,,8.6,8.0,5.0,8.8,2.75,1.0
341450,01068918,6.0,6.75,,,6.17,5.75,3.2,8.25,,6.8,,1.0
341451,01068919,,,7.75,7.25,,,6.6,8.0,6.25,8.2,7.75,1.0
341452,01068920,7.5,8.5,,,7.08,5.25,6.2,8.5,,8.0,,1.0
341453,01068921,5.5,8.25,,,5.75,3.5,3.0,7.5,,7.0,,1.0
341454,01068922,7.5,9.25,,,7.5,5.75,6.8,7.5,,8.0,,1.0
341455,01068923,7.0,8.75,,,6.75,4.5,4.0,4.5,,6.6,,1.0
341456,01068924,5.0,7.0,,,5.08,3.25,2.6,7.0,,5.6,,1.0
341457,01068925,,,5.75,6.58,,,9.0,6.5,6.75,8.6,7.25,1.0
341458,01068926,6.5,6.5,,,5.75,4.25,3.4,5.5,,6.0,,1.0
341459,01068927,,,7.0,6.42,,,4.0,7.0,6.5,8.2,5.75,1.0
341460,01068928,,,6.0,6.0,,,8.2,7.25,4.25,9.0,7.75,1.0
341461,01068929,7.25,8.25,,,7.58,7.25,2.2,7.25,,7.2,,1.0
341462,01068930,7.0,8.75,,,6.83,4.75,6.8,7.75,,9.0,,1.0
341463,01068931,8.75,9.25,,,8.92,8.75,2.2,7.75,,5.6,,1.0
341464,01068932,,,8.0,6.42,,,4.2,6.5,3.75,9.2,7.5,1.0
341465,01068933,6.5,9.25,,,6.75,4.5,3.0,6.5,,7.0,,1.0
341466,01068934,6.5,9.25,,,6.67,4.25,1.6,6.25,,6.8,,1.0
341467,01068935,7.25,9.25,,,7.67,6.5,5.0,5.25,,7.4,,1.0
341468,01068936,,,4.5,5.92,,,8.2,9.0,5.5,8.8,7.75,1.0
341469,01068937,,,5.5,6.25,,,4.2,7.25,5.25,8.6,8.0,1.0
341470,01068938,8.5,9.25,,,7.75,5.5,4.6,8.5,,8.0,,1.0
341471,01068939,7.25,8.25,,,7.17,6.0,3.8,6.0,,5.8,,1.0
341472,01068940,5.5,7.75,,,5.42,3.0,2.6,7.0,,5.6,,1.0
341473,01068941,,,5.25,6.17,,,7.6,8.0,7.25,9.2,6.0,1.0
341474,01068942,,,8.75,6.5,,,4.2,7.0,3.25,9.0,7.5,1.0
341475,01068943,7.25,9.0,,,6.58,3.5,2.4,7.0,,3.2,,1.0
341476,01068944,4.75,4.5,,,4.67,4.75,2.4,4.5,,3.2,,1.0
341477,01068945,6.25,8.0,,,6.58,5.5,2.8,7.5,,6.4,,1.0
341478,01068946,,,7.75,7.25,,,3.8,8.0,8.25,8.2,5.75,1.0
341479,01068947,9.0,9.5,,,9.0,8.5,2.8,6.5,,8.2,,1.0
341480,01068948,,,7.5,5.92,,,2.2,7.5,3.25,8.6,7.0,1.0
341481,01068949,,,8.25,7.0,,,4.0,6.0,4.75,9.2,8.0,1.0
341482,01068950,5.75,7.5,,,6.08,5.0,3.8,7.75,,7.6,,1.0
341483,01068951,,,7.0,5.75,,,2.4,6.5,1.75,8.2,8.5,1.0
341484,01068952,,,3.5,4.5,,,2.2,4.25,3.5,8.8,6.5,1.0
341485,01068953,,,8.0,7.42,,,5.6,5.5,7.5,8.8,6.75,1.0
341486,01068954,,,7.25,6.0,,,4.4,6.0,4.25,7.8,6.5,1.0
341487,01068955,6.75,9.0,,,6.83,4.75,2.0,5.5,,5.4,,1.0
341488,01068956,7.0,9.25,,,7.5,6.25,2.2,7.25,,8.2,,1.0
341489,01068957,4.75,7.5,,,5.58,4.5,3.4,6.25,,3.8,,1.0
341490,01068958,,,6.25,4.83,,,2.0,6.5,5.0,6.8,3.25,1.0
341491,01068959,,,8.0,6.17,,,3.0,6.25,2.5,8.2,8.0,1.0
341492,01068960,7.0,9.5,,,7.33,5.5,3.4,6.0,,7.8,,1.0
341493,01068961,,,7.75,7.0,,,2.6,4.75,7.5,7.4,5.75,1.0
341494,01068962,,,9.0,8.08,,,5.2,7.0,5.75,9.6,9.5,1.0
341495,01068963,7.5,8.25,,,7.25,6.0,2.4,7.0,,5.0,,1.0
341496,01068964,,,8.5,7.42,,,2.2,5.75,5.0,9.2,8.75,1.0
341497,01068965,,,7.75,5.92,,,2.6,7.75,6.5,8.4,3.5,1.0
341498,01068966,,,5.5,4.5,,,2.2,6.5,2.75,7.4,5.25,1.0
341499,01068967,,,8.0,6.58,,,2.2,6.0,7.25,8.8,4.5,1.0
341500,01068968,,,7.25,6.42,,,3.8,6.75,5.5,9.0,6.5,1.0
341501,01068969,,,6.75,4.58,,,6.6,7.5,4.75,8.6,2.25,1.0
341502,01068970,,,8.75,6.5,,,2.0,6.75,4.5,7.2,6.25,1.0
341503,01068971,,,8.5,7.08,,,4.0,5.0,5.0,7.2,7.75,1.0
341504,01068972,,,8.5,6.42,,,2.8,6.08,6.0,6.2,4.75,1.0
341505,01068973,,,7.75,6.33,,,3.0,7.0,4.5,8.4,6.75,1.0
341506,01068974,,,7.75,7.0,,,3.8,6.0,6.25,8.4,7.0,1.0
341507,01068975,,,6.0,6.08,,,8.4,7.5,4.25,8.8,8.0,1.0
341508,01068976,,,8.0,7.33,,,3.2,6.75,5.5,9.0,8.5,1.0
341509,01068977,,,8.75,7.0,,,6.8,5.0,7.75,8.4,4.5,1.0
341510,01068978,,,8.0,7.58,,,3.6,7.25,6.75,8.6,8.0,1.0
341511,01068979,,,7.5,6.17,,,3.6,5.83,7.0,9.0,4.0,1.0
341512,01068980,,,4.75,4.75,,,2.8,4.5,3.0,7.4,6.5,1.0
341513,01068981,,,8.0,7.25,,,4.2,6.25,6.0,8.2,7.75,1.0
341514,01068982,,,7.5,6.75,,,3.0,6.0,4.75,8.6,8.0,1.0
341515,01068983,,,8.25,7.08,,,3.6,7.0,5.0,9.0,8.0,1.0
341516,01068984,,,5.5,6.67,,,8.8,5.75,6.25,8.6,8.25,1.0
341517,01068985,,,8.0,7.08,,,3.6,6.0,4.75,8.4,8.5,1.0
341518,01068986,,,7.5,6.17,,,2.2,4.5,3.25,8.6,7.75,1.0
341519,01068987,,,7.75,6.17,,,3.2,5.5,3.5,8.0,7.25,1.0
341520,01068988,,,7.5,6.75,,,2.8,6.0,5.0,8.4,7.75,1.0
341521,01068989,,,6.0,4.75,,,2.0,5.5,5.0,6.2,3.25,1.0
341522,01068990,,,5.5,4.0,,,3.0,5.5,3.0,8.2,3.5,1.0
341523,01068991,,,8.25,7.67,,,8.6,7.75,6.75,8.2,8.0,1.0
341524,01068992,,,8.5,8.08,,,3.0,6.25,6.75,8.8,9.0,1.0
341525,01068993,,,7.25,5.17,,,2.8,4.75,2.75,8.2,5.5,1.0
341526,01068994,,,9.25,7.67,,,4.4,7.25,5.0,9.6,8.75,1.0
341527,01068995,,,8.0,7.08,,,8.2,7.5,5.0,8.6,8.25,1.0
341528,01068996,,,8.75,6.58,,,8.0,7.5,6.5,9.0,4.5,1.0
341529,01068997,,,7.25,5.92,,,3.0,6.75,4.0,8.2,6.5,1.0
341530,01068998,,,5.5,4.75,,,2.0,7.25,6.25,6.2,2.5,1.0
341531,01068999,,,8.75,7.33,,,7.8,6.0,4.5,9.2,8.75,1.0
341532,01069000,,,6.75,4.67,,,1.8,5.0,6.0,7.8,1.25,1.0
341533,01069001,,,8.25,7.17,,,5.0,7.0,5.0,9.2,8.25,1.0
341534,01069002,,,8.0,6.5,,,3.2,6.75,4.25,8.8,7.25,1.0
341535,01069003,,,6.5,6.08,,,3.8,7.0,7.0,8.2,4.75,1.0
341536,01069004,,,7.25,6.33,,,2.4,6.0,5.25,7.4,6.5,1.0
341537,01069005,,,3.75,4.17,,,2.6,6.75,5.0,4.2,3.75,1.0
341538,01069006,,,8.0,7.67,,,6.0,6.75,6.0,8.8,9.0,1.0
341539,01069007,,,3.75,5.58,,,8.8,6.0,5.75,8.6,7.25,1.0
341540,01069008,6.25,7.0,,,5.0,1.75,3.0,6.0,,5.2,,1.0
341541,01069009,8.0,9.5,,,8.67,8.5,3.6,6.0,,5.6,,1.0
341542,01069010,8.25,9.75,,,8.58,7.75,8.0,7.5,,8.4,,1.0
341543,01069011,,,8.5,7.0,,,4.2,6.5,5.0,8.4,7.5,1.0
341544,01069012,,,4.75,6.08,,,7.8,4.25,4.75,9.2,8.75,1.0
341545,01069013,7.25,7.75,,,7.0,6.0,3.0,7.25,,6.8,,1.0
341546,01069014,6.5,5.75,,,5.67,4.75,2.0,6.75,,6.0,,1.0
341547,01069015,7.5,8.0,,,6.83,5.0,2.6,4.5,,7.4,,1.0
341548,01069016,7.0,8.25,,,6.33,3.75,2.0,6.5,,7.8,,1.0
341549,01069017,,,8.25,7.08,,,3.2,5.75,6.0,9.4,7.0,1.0
341550,01069018,,,7.5,6.75,,,1.8,4.5,7.75,8.8,5.0,1.0
341551,01069019,7.75,9.75,,,7.5,5.0,3.2,7.25,,8.0,,1.0
341552,01069020,5.0,6.5,,,5.08,3.75,2.8,5.25,,5.6,,1.0
341553,01069021,,,9.0,6.92,,,7.8,7.0,5.75,8.8,6.0,1.0
341554,01069022,5.5,6.75,,,5.42,4.0,2.6,5.75,,4.8,,1.0
341555,01069023,7.5,8.25,,,7.08,5.5,3.6,6.0,,5.6,,1.0
341556,01069024,6.25,7.75,,,5.83,3.5,3.2,3.75,,6.6,,1.0
341557,01069025,7.5,7.75,,,7.92,8.5,2.6,6.25,,6.0,,1.0
341558,01069026,,,7.75,7.17,,,4.6,7.25,6.0,8.6,7.75,1.0
341559,01069027,6.0,7.75,,,5.83,3.75,2.8,5.25,,6.8,,1.0
341560,01069028,,,8.5,6.83,,,3.8,6.25,3.75,9.6,8.25,1.0
341561,01069029,7.5,7.25,,,6.5,4.75,3.0,5.75,,4.0,,1.0
341562,01069030,6.5,8.25,,,6.58,5.0,2.0,4.75,,6.4,,1.0
341563,01069031,7.0,8.25,,,6.75,5.0,2.4,5.0,,7.0,,1.0
341564,01069032,,,4.25,4.08,,,2.8,3.75,4.5,7.6,3.5,1.0
341565,01069033,,,5.75,6.42,,,7.4,6.25,5.75,9.2,7.75,1.0
341566,01069034,6.0,9.0,,,6.08,3.25,2.8,4.75,,7.0,,1.0
341567,01069035,7.75,7.5,,,7.25,6.5,2.6,4.5,,6.8,,1.0
341568,01069036,,,8.5,5.75,,,2.0,6.5,5.75,7.8,3.0,1.0
341569,01069037,5.75,8.0,,,6.17,4.75,2.4,6.5,,6.0,,1.0
341570,01069038,6.25,7.5,,,6.67,6.25,2.2,6.25,,6.0,,1.0
341571,01069039,7.25,8.5,,,6.83,4.75,3.2,6.75,,6.2,,1.0
341572,01069040,6.5,7.5,,,6.67,6.0,3.2,5.5,,5.2,,1.0
341573,01069041,8.25,8.5,,,7.58,6.0,9.0,8.25,,8.6,,1.0
341574,01069042,,,7.5,5.25,,,3.0,6.5,2.75,7.8,5.5,1.0
341575,01069043,6.0,8.75,,,5.92,3.0,3.0,6.75,,7.6,,1.0
341576,01069044,7.5,9.75,,,7.5,5.25,3.4,5.25,,6.8,,1.0
341577,01069045,6.0,8.25,,,6.92,6.5,3.4,7.25,,5.0,,1.0
341578,01069046,9.25,9.25,,,9.25,9.25,3.2,7.25,,6.8,,1.0
341579,01069047,7.75,7.5,,,6.83,5.25,3.0,8.0,,7.2,,1.0
341580,01069048,5.25,7.25,,,5.75,4.75,2.6,5.5,,3.0,,1.0
341581,01069049,6.5,7.25,,,5.83,3.75,2.2,3.75,,2.4,,1.0
341582,01069050,,,4.75,5.92,,,6.6,5.0,5.25,7.6,7.75,1.0
341583,01069051,7.0,7.75,,,6.5,4.75,2.4,6.25,,4.2,,1.0
341584,01069052,6.75,8.75,,,6.0,2.5,2.6,6.25,,6.4,,1.0
341585,01069053,,,8.0,7.08,,,2.4,6.25,5.5,8.8,7.75,1.0
341586,01069054,7.0,9.0,,,6.92,4.75,2.6,6.5,,3.8,,1.0
341587,01069055,9.0,9.0,,,8.92,8.75,2.6,6.0,,7.0,,1.0
341588,01069056,,,6.25,4.75,,,2.6,6.25,5.0,5.4,3.0,1.0
341589,01069057,,,5.75,5.17,,,4.4,7.0,4.75,6.4,5.0,1.0
341590,01069058,,,5.25,4.5,,,2.0,5.5,6.25,7.0,2.0,1.0
341591,01069059,,,8.25,8.08,,,5.4,6.0,7.25,8.8,8.75,1.0
341592,01069060,,,7.0,7.0,,,4.6,7.25,6.75,8.6,7.25,1.0
341593,01069062,8.25,8.75,,,7.67,6.0,3.4,7.0,,7.0,,1.0
341594,01069063,6.75,8.25,,,7.0,6.0,7.6,8.25,,8.8,,1.0
341595,01069064,7.25,7.75,,,7.42,7.25,6.2,6.75,,6.2,,1.0
341596,01069065,8.0,9.0,,,7.5,5.5,4.8,7.0,,8.0,,1.0
341597,01069066,5.5,6.75,,,5.5,4.25,2.4,6.75,,3.2,,1.0
341598,01069067,,,9.5,7.83,,,6.0,8.0,5.5,8.8,8.5,1.0
341599,01069068,3.75,6.0,,,4.25,3.0,3.2,5.25,,4.0,,1.0
341600,01069069,,,9.0,7.83,,,3.4,6.0,5.5,8.6,9.0,1.0
341601,01069070,8.75,8.75,,,8.5,8.0,2.8,5.5,,5.2,,1.0
341602,01069071,7.0,9.25,,,7.0,4.75,3.4,7.0,,6.0,,1.0
341603,01069072,,,7.75,5.92,,,2.0,6.75,3.75,7.8,6.25,1.0
341604,01069073,5.25,7.5,,,5.42,3.5,2.4,6.5,,7.0,,1.0
341605,01069074,,,5.75,5.0,,,2.8,5.5,4.5,5.2,4.75,1.0
341606,01069075,5.25,6.25,,,5.08,3.75,1.6,4.0,,5.2,,1.0
341607,01069076,7.0,7.5,,,6.08,3.75,2.0,5.25,,4.8,,1.0
341608,01069077,,,7.0,5.5,,,4.2,5.25,5.0,7.2,4.5,1.0
341609,01069078,,,8.0,5.92,,,4.4,7.0,6.0,7.8,3.75,1.0
341610,01069079,,,8.25,6.83,,,2.8,6.0,4.0,8.6,8.25,1.0
341611,01069080,4.75,5.0,,,4.67,4.25,1.8,4.0,,3.2,,1.0
341612,01069081,6.0,8.25,,,6.25,4.5,3.0,6.25,,5.4,,1.0
341613,01069082,7.25,7.25,,,6.17,4.0,3.4,5.5,,4.0,,1.0
341614,01069083,6.0,7.5,,,6.17,5.0,1.8,4.75,,5.6,,1.0
341615,01069084,5.5,6.75,,,5.67,4.75,3.4,6.0,,4.4,,1.0
341616,01069085,4.75,6.0,,,5.17,4.75,2.4,4.5,,3.4,,1.0
341617,01069086,,,7.0,5.92,,,3.2,6.5,4.5,7.8,6.25,1.0
341618,01069087,,,8.0,6.0,,,1.8,6.5,2.0,9.6,8.0,1.0
341619,01069088,,,8.0,7.17,,,3.8,6.0,5.5,8.0,8.0,1.0
341620,01069089,6.0,7.0,,,6.0,5.0,2.6,6.25,,7.0,,1.0
341621,01069090,6.75,6.75,,,6.67,6.5,2.6,4.5,,8.2,,1.0
341622,01069091,6.75,9.25,,,7.25,5.75,2.8,5.5,,5.8,,1.0
341623,01069092,7.5,8.75,,,7.5,6.25,3.0,8.0,,7.8,,1.0
341624,01069093,6.0,9.0,,,6.83,5.5,5.8,8.0,,8.4,,1.0
341625,01069094,,,3.75,4.0,,,3.8,4.5,3.75,4.2,4.5,1.0
341626,01069095,,,7.75,6.67,,,3.6,6.0,6.5,8.4,5.75,1.0
341627,01069096,7.75,8.5,,,8.33,8.75,3.4,6.5,,6.8,,1.0
341628,01069097,6.5,7.75,,,6.25,4.5,2.4,6.0,,6.2,,1.0
341629,01069098,,,7.5,7.5,,,5.2,7.5,6.5,8.2,8.5,1.0
341630,01069099,,,7.5,6.92,,,4.2,7.0,5.0,8.6,8.25,1.0
341631,01069100,8.5,9.25,,,8.75,8.5,2.6,6.75,,4.0,,1.0
341632,01069101,7.0,9.0,,,6.83,4.5,3.6,7.75,,8.2,,1.0
341633,01069102,7.25,8.25,,,7.17,6.0,4.8,7.75,,8.4,,1.0
341634,01069103,,,8.75,7.75,,,3.6,7.5,6.5,8.8,8.0,1.0
341635,01069104,,,7.75,7.42,,,3.6,7.5,8.5,9.0,6.0,1.0
341636,01069105,6.5,7.25,,,5.75,3.5,3.4,4.0,,5.4,,1.0
341637,01069106,3.75,5.0,,,3.83,2.75,3.4,5.5,,4.6,,1.0
341638,01069107,7.25,9.0,,,7.83,7.25,4.6,6.5,,5.2,,1.0
341639,01069108,7.75,9.25,,,8.58,8.75,8.0,8.25,,8.6,,1.0
341640,01069109,5.25,6.75,,,5.33,4.0,1.8,6.0,,6.0,,1.0
341641,01069110,7.25,9.75,,,7.67,6.0,6.6,8.5,,9.0,,1.0
341642,01069111,6.75,9.0,,,6.58,4.0,3.0,6.25,,4.4,,1.0
341643,01069112,,,7.75,5.92,,,3.2,6.75,7.75,8.0,2.25,1.0
