,No,Code,Diali,GDCD,Hoahoc,KHTN,KHXH,LichSu,Ngoaingu,Nguvan,Sinhhoc,Toan,Vatli,city
539986,539986,539987,,,6.0,5.33,,,4.6,4.75,6.5,6.2,3.5,2.0
539987,539987,539988,,,6.25,5.83,,,6.0,7.25,4.75,9.4,6.5,2.0
539988,539988,539989,,,7.5,6.5,,,5.8,6.5,6.0,7.8,6.0,2.0
539990,539990,539991,,,4.25,4.67,,,3.8,6.25,3.75,6.6,6.0,2.0
539992,539992,539993,,,6.25,6.33,,,6.8,5.25,6.0,7.2,6.75,2.0
539993,539993,539994,,,6.0,6.0,,,8.2,5.5,5.0,8.0,7.0,2.0
539996,539996,539997,,,7.25,6.0,,,5.0,6.75,5.75,7.6,5.0,2.0
539997,539997,539998,,,4.75,6.17,,,6.0,7.25,6.0,7.4,7.75,2.0
539998,539998,539999,,,8.25,7.25,,,7.0,6.5,8.25,8.8,5.25,2.0
539999,539999,540000,,,6.75,6.5,,,3.8,6.75,5.5,7.4,7.25,2.0
540001,540001,540002,,,4.75,5.17,,,3.8,7.25,3.75,8.2,7.0,2.0
540002,540002,540003,,,8.5,6.83,,,4.6,6.75,6.75,9.0,5.25,2.0
540003,540003,540004,,,7.75,7.75,,,5.8,6.75,7.75,8.0,7.75,2.0
540004,540004,540005,,,6.5,5.17,,,7.2,8.0,3.25,7.6,5.75,2.0
540005,540005,540006,,,7.25,6.08,,,6.6,6.75,4.75,8.2,6.25,2.0
540006,540006,540007,,,8.0,6.5,,,7.4,6.75,4.75,8.4,6.75,2.0
540008,540008,540009,,,6.25,6.08,,,6.2,7.75,4.5,7.6,7.5,2.0
540013,540013,540014,,,6.75,6.75,,,8.4,6.25,7.0,8.8,6.5,2.0
540014,540014,540015,,,7.75,6.92,,,6.4,6.75,7.5,8.0,5.5,2.0
540015,540015,540016,,,7.5,6.92,,,6.2,6.75,5.75,8.6,7.5,2.0
540016,540016,540017,,,7.0,6.17,,,8.0,7.25,4.25,7.6,7.25,2.0
540017,540017,540018,,,6.5,5.75,,,6.6,6.5,4.75,8.4,6.0,2.0
540018,540018,540019,,,7.75,7.58,,,7.4,6.75,7.0,8.6,8.0,2.0
540020,540020,540021,,,8.75,7.42,,,6.6,7.75,8.25,8.6,5.25,2.0
540021,540021,540022,,,8.25,6.42,,,7.8,7.75,4.5,8.0,6.5,2.0
540022,540022,540023,,,6.5,6.33,,,7.4,7.0,6.25,7.0,6.25,2.0
540023,540023,540024,,,5.5,5.75,,,8.8,7.5,4.75,8.6,7.0,2.0
540024,540024,540025,,,7.0,7.17,,,5.4,7.0,7.75,8.2,6.75,2.0
540028,540028,540029,,,7.25,6.58,,,5.6,7.25,7.0,8.2,5.5,2.0
540029,540029,540030,,,6.0,5.42,,,8.0,8.25,4.25,8.0,6.0,2.0
540030,540030,540031,,,6.75,7.42,,,6.2,8.25,6.75,9.2,8.75,2.0
540031,540031,540032,,,6.25,6.58,,,6.6,7.5,5.0,7.8,8.5,2.0
540032,540032,540033,,,8.25,7.42,,,8.8,7.5,6.5,8.0,7.5,2.0
540033,540033,540034,,,7.0,6.67,,,6.6,6.25,4.5,8.4,8.5,2.0
540034,540034,540035,,,3.0,4.17,,,3.6,6.75,4.5,6.2,5.0,2.0
540037,540037,540038,,,5.0,6.25,,,3.0,6.0,5.75,8.0,8.0,2.0
540038,540038,540039,,,4.0,5.08,,,6.6,5.5,4.5,7.6,6.75,2.0
540039,540039,540040,,,8.25,6.0,,,4.6,6.25,4.75,7.4,5.0,2.0
540040,540040,540041,,,4.5,4.83,,,8.2,5.25,4.75,8.2,5.25,2.0
540041,540041,540042,,,3.75,5.0,,,8.8,6.0,4.5,8.4,6.75,2.0
540042,540042,540043,,,6.5,5.67,,,7.6,5.0,3.75,6.8,6.75,2.0
540043,540043,540044,,,5.75,5.75,,,7.4,6.5,4.25,8.0,7.25,2.0
540045,540045,540046,,,7.0,6.25,,,6.6,7.25,5.5,7.6,6.25,2.0
540046,540046,540047,,,7.0,6.42,,,5.4,6.75,5.5,8.4,6.75,2.0
540049,540049,540050,,,4.75,5.08,,,3.4,8.0,5.25,7.0,5.25,2.0
540050,540050,540051,,,6.25,6.75,,,5.8,7.0,6.0,7.0,8.0,2.0
540052,540052,540053,,,8.0,6.75,,,7.2,5.5,5.0,9.0,7.25,2.0
540053,540053,540054,,,8.0,6.67,,,6.2,7.25,4.25,8.6,7.75,2.0
540055,540055,540056,,,7.75,6.58,,,5.6,7.5,5.5,7.8,6.5,2.0
540058,540058,540059,,,5.75,6.42,,,8.4,6.5,5.5,7.6,8.0,2.0
540061,540061,540062,,,6.5,6.5,,,5.2,5.75,6.0,7.2,7.0,2.0
540062,540062,540063,,,4.0,4.83,,,4.4,4.0,5.25,4.8,5.25,2.0
540063,540063,540064,,,8.5,7.42,,,4.4,6.25,6.5,9.0,7.25,2.0
540064,540064,540065,,,7.0,6.58,,,6.0,6.25,6.25,6.8,6.5,2.0
540065,540065,540066,,,4.25,5.42,,,6.8,6.75,4.25,7.0,7.75,2.0
540066,540066,540067,,,8.25,7.08,,,5.2,6.5,7.0,8.2,6.0,2.0
540067,540067,540068,,,7.25,6.25,,,5.4,7.5,4.75,8.0,6.75,2.0
540068,540068,540069,,,7.75,6.58,,,6.2,6.0,4.5,9.6,7.5,2.0
540069,540069,540070,,,4.5,5.33,,,6.8,6.75,4.0,8.0,7.5,2.0
540071,540071,540072,,,5.25,6.17,,,4.6,6.0,6.0,7.4,7.25,2.0
540072,540072,540073,,,6.25,5.58,,,5.8,7.0,5.0,6.6,5.5,2.0
540073,540073,540074,,,5.5,5.92,,,5.0,6.75,6.75,6.6,5.5,2.0
540078,540078,540079,,,4.5,5.33,,,4.8,6.75,5.75,6.8,5.75,2.0
540079,540079,540080,,,7.5,7.0,,,8.0,5.5,6.0,7.8,7.5,2.0
540081,540081,540082,,,6.75,6.75,,,8.4,5.5,5.75,8.2,7.75,2.0
540082,540082,540083,,,8.25,6.67,,,5.4,6.25,5.0,8.2,6.75,2.0
540083,540083,540084,,,6.75,6.75,,,8.2,6.25,5.25,7.2,8.25,2.0
540084,540084,540085,,,8.5,6.58,,,3.4,4.75,7.5,8.8,3.75,2.0
540085,540085,540086,,,5.75,6.0,,,6.2,7.0,6.0,7.0,6.25,2.0
540086,540086,540087,,,5.75,5.25,,,5.6,7.25,4.25,7.2,5.75,2.0
540087,540087,540088,,,7.75,6.92,,,7.2,7.75,6.25,8.2,6.75,2.0
540088,540088,540089,,,5.25,5.33,,,4.0,6.75,4.5,6.2,6.25,2.0
540089,540089,540090,,,7.5,7.25,,,8.8,6.5,7.5,8.0,6.75,2.0
540090,540090,540091,,,3.5,5.58,,,5.2,6.5,4.5,8.4,8.75,2.0
540091,540091,540092,,,7.75,5.75,,,7.4,7.25,3.75,8.4,5.75,2.0
540092,540092,540093,,,5.25,5.5,,,8.0,7.25,5.5,6.0,5.75,2.0
540093,540093,540094,,,8.5,7.08,,,7.2,6.0,4.25,9.0,8.5,2.0
540094,540094,540095,,,4.75,5.25,,,6.6,6.75,5.0,6.4,6.0,2.0
540095,540095,540096,,,6.5,6.92,,,6.4,8.25,7.0,8.0,7.25,2.0
540097,540097,540098,,,5.25,5.58,,,7.4,7.75,4.5,7.8,7.0,2.0
540098,540098,540099,,,8.25,6.92,,,7.0,6.5,4.25,8.4,8.25,2.0
540099,540099,540100,,,7.25,6.25,,,7.0,7.0,4.5,7.8,7.0,2.0
540101,540101,540102,,,8.25,8.0,,,8.8,7.25,7.25,8.4,8.5,2.0
540102,540102,540103,,,6.0,6.92,,,5.6,7.25,7.25,8.0,7.5,2.0
540104,540104,540105,,,5.75,5.0,,,6.0,8.25,4.75,7.4,4.5,2.0
540105,540105,540106,,,8.5,7.33,,,7.8,4.5,6.0,8.2,7.5,2.0
540106,540106,540107,,,7.0,6.83,,,6.0,6.75,6.75,9.0,6.75,2.0
540108,540108,540109,,,8.75,6.83,,,6.8,6.0,4.0,8.4,7.75,2.0
540109,540109,540110,,,5.75,4.83,,,6.2,6.5,3.25,7.0,5.5,2.0
540110,540110,540111,,,7.5,6.33,,,5.2,7.0,5.25,9.0,6.25,2.0
540111,540111,540112,,,5.25,5.42,,,6.4,6.75,5.25,7.0,5.75,2.0
540112,540112,540113,,,5.0,5.25,,,7.4,7.75,6.0,8.2,4.75,2.0
540113,540113,540114,,,8.5,6.42,,,8.2,7.75,5.5,7.4,5.25,2.0
540114,540114,540115,,,7.0,5.92,,,6.2,7.5,4.0,8.2,6.75,2.0
540115,540115,540116,,,8.25,6.5,,,6.6,7.0,4.0,8.8,7.25,2.0
540120,540120,540121,,,7.5,7.17,,,8.4,8.0,6.25,9.0,7.75,2.0
540121,540121,540122,,,6.25,6.25,,,7.6,5.91,4.75,7.6,7.75,2.0
540123,540123,540124,,,5.5,6.25,,,8.2,8.25,6.0,8.6,7.25,2.0
540125,540125,540126,,,4.75,5.33,,,7.2,8.25,4.25,8.6,7.0,2.0
540127,540127,540128,,,5.25,5.5,,,4.6,6.75,4.25,7.0,7.0,2.0
540128,540128,540129,,,4.75,5.25,,,8.2,5.5,5.25,7.6,5.75,2.0
540129,540129,540130,,,6.5,6.0,,,4.6,7.75,5.0,7.2,6.5,2.0
540131,540131,540132,,,6.75,5.5,,,5.0,5.75,4.5,7.4,5.25,2.0
540133,540133,540134,,,6.75,6.42,,,9.0,7.75,6.75,8.0,5.75,2.0
540135,540135,540136,,,8.75,6.83,,,5.6,7.0,4.25,8.4,7.5,2.0
540136,540136,540137,,,5.5,5.25,,,8.0,7.75,3.75,8.6,6.5,2.0
540137,540137,540138,,,3.25,4.75,,,7.4,7.25,4.0,7.6,7.0,2.0
540138,540138,540139,,,8.25,7.67,,,9.4,6.5,6.5,8.8,8.25,2.0
540139,540139,540140,,,6.25,6.08,,,9.0,7.0,4.75,7.4,7.25,2.0
540140,540140,540141,,,7.0,6.25,,,6.4,6.25,4.5,7.6,7.25,2.0
540141,540141,540142,,,7.0,6.75,,,6.8,5.25,6.5,6.2,6.75,2.0
540142,540142,540143,,,3.25,4.83,,,8.2,6.5,3.75,8.6,7.5,2.0
540143,540143,540144,,,8.0,7.25,,,7.8,7.5,6.0,8.8,7.75,2.0
540145,540145,540146,,,4.0,4.67,,,7.6,6.75,3.5,8.4,6.5,2.0
540146,540146,540147,,,8.25,7.5,,,6.4,5.25,7.25,8.8,7.0,2.0
540147,540147,540148,,,5.0,5.42,,,5.8,5.0,5.25,5.8,6.0,2.0
540149,540149,540150,,,3.5,4.83,,,7.4,8.25,4.0,8.4,7.0,2.0
540150,540150,540151,,,7.5,7.25,,,6.0,8.25,7.75,7.6,6.5,2.0
540152,540152,540153,,,7.5,6.08,,,7.2,7.5,6.0,6.6,4.75,2.0
540153,540153,540154,,,9.0,7.58,,,7.2,8.0,6.0,7.8,7.75,2.0
540155,540155,540156,,,8.25,6.42,,,8.0,7.0,5.25,8.8,5.75,2.0
540156,540156,540157,,,6.25,5.75,,,7.6,7.0,5.5,8.8,5.5,2.0
540157,540157,540158,,,7.5,6.25,,,5.4,6.75,6.25,8.2,5.0,2.0
540160,540160,540161,,,7.75,7.08,,,6.4,7.25,6.0,8.2,7.5,2.0
540161,540161,540162,,,7.0,5.75,,,5.6,7.25,5.5,7.2,4.75,2.0
540163,540163,540164,,,7.0,7.0,,,8.2,8.0,6.25,8.2,7.75,2.0
540164,540164,540165,,,7.5,5.75,,,7.2,7.75,4.25,8.4,5.5,2.0
540169,540169,540170,,,8.25,6.67,,,7.6,8.0,4.5,9.0,7.25,2.0
540170,540170,540171,,,6.0,5.58,,,7.8,6.0,6.0,5.4,4.75,2.0
540175,540175,540176,,,7.0,6.33,,,5.6,6.75,7.5,7.2,4.5,2.0
540177,540177,540178,,,6.75,6.08,,,7.6,7.0,6.75,8.0,4.75,2.0
540178,540178,540179,,,6.75,7.17,,,8.0,8.0,7.25,8.4,7.5,2.0
540179,540179,540180,,,4.75,5.5,,,4.8,6.5,4.75,6.8,7.0,2.0
540180,540180,540181,,,7.0,6.08,,,4.8,7.0,6.75,8.4,4.5,2.0
540181,540181,540182,,,8.0,7.0,,,7.8,7.0,8.0,8.8,5.0,2.0
540183,540183,540184,,,6.25,6.17,,,6.0,7.75,5.75,7.4,6.5,2.0
540184,540184,540185,,,7.25,7.0,,,8.6,7.5,6.5,8.0,7.25,2.0
540188,540188,540189,,,6.75,5.75,,,4.8,4.75,5.25,7.2,5.25,2.0
540192,540192,540193,,,8.0,7.0,,,6.6,5.5,6.0,8.0,7.0,2.0
540197,540197,540198,,,3.0,4.33,,,5.4,7.0,4.75,8.0,5.25,2.0
540198,540198,540199,,,7.5,6.75,,,7.2,6.75,4.75,7.8,8.0,2.0
540199,540199,540200,,,7.5,7.5,,,8.0,8.0,6.75,9.4,8.25,2.0
540200,540200,540201,,,8.25,7.0,,,8.6,7.75,4.75,8.0,8.0,2.0
540202,540202,540203,,,7.25,7.25,,,6.2,7.75,7.5,7.2,7.0,2.0
540203,540203,540204,,,8.25,6.75,,,5.4,7.75,4.75,7.8,7.25,2.0
540204,540204,540205,,,7.25,5.58,,,6.2,7.25,5.25,6.6,4.25,2.0
540208,540208,540209,,,9.0,7.33,,,6.6,7.5,4.5,9.0,8.5,2.0
540217,540217,540218,,,6.75,6.75,,,8.8,7.5,6.25,8.2,7.25,2.0
540218,540218,540219,,,6.5,6.08,,,5.4,6.0,5.75,8.0,6.0,2.0
540222,540222,540223,,,6.25,6.75,,,8.0,6.0,6.0,9.0,8.0,2.0
540224,540224,540225,,,7.5,6.25,,,6.4,6.25,5.75,7.0,5.5,2.0
540225,540225,540226,,,5.5,5.83,,,9.0,7.75,4.75,9.0,7.25,2.0
540228,540228,540229,,,7.5,6.83,,,6.6,6.75,7.0,8.0,6.0,2.0
540229,540229,540230,,,6.0,6.25,,,6.8,5.25,6.0,8.4,6.75,2.0
540231,540231,540232,,,5.5,5.25,,,7.6,6.0,3.5,9.0,6.75,2.0
540234,540234,540235,,,6.25,6.5,,,9.0,6.25,6.75,8.0,6.5,2.0
540235,540235,540236,,,3.25,4.42,,,7.4,7.5,4.25,8.2,5.75,2.0
540236,540236,540237,,,6.25,6.25,,,8.0,7.0,4.25,7.8,8.25,2.0
540237,540237,540238,,,7.5,5.75,,,5.0,6.75,5.5,7.8,4.25,2.0
540238,540238,540239,,,4.75,6.42,,,6.8,7.5,6.75,8.2,7.75,2.0
540240,540240,540241,,,6.75,6.42,,,6.4,7.5,5.75,7.8,6.75,2.0
540241,540241,540242,,,6.25,6.25,,,6.6,7.25,5.0,9.2,7.5,2.0
540243,540243,540244,,,5.75,6.42,,,8.6,6.5,5.75,8.6,7.75,2.0
540244,540244,540245,,,6.25,6.75,,,9.2,7.0,6.0,9.0,8.0,2.0
540245,540245,540246,,,5.0,5.5,,,5.8,6.5,5.25,5.6,6.25,2.0
540246,540246,540247,,,6.75,5.67,,,9.4,6.75,3.75,7.8,6.5,2.0
540247,540247,540248,,,5.0,6.0,,,8.0,6.75,5.25,9.2,7.75,2.0
540249,540249,540250,,,8.0,6.58,,,5.8,5.25,3.5,8.8,8.25,2.0
540250,540250,540251,,,5.0,5.83,,,8.0,5.5,5.0,8.2,7.5,2.0
540251,540251,540252,,,8.5,6.83,,,7.4,6.25,6.0,8.8,6.0,2.0
540252,540252,540253,,,8.0,6.83,,,6.6,7.0,5.25,8.8,7.25,2.0
540253,540253,540254,,,8.25,7.25,,,6.6,6.5,6.75,8.2,6.75,2.0
540255,540255,540256,,,6.75,6.25,,,6.0,7.25,6.25,8.0,5.75,2.0
540256,540256,540257,,,7.5,6.42,,,7.4,8.25,5.25,8.4,6.5,2.0
540257,540257,540258,,,5.5,5.83,,,9.2,7.5,5.5,8.0,6.5,2.0
540260,540260,540261,,,5.25,5.25,,,4.2,7.0,4.5,7.8,6.0,2.0
540261,540261,540262,,,6.25,6.75,,,6.8,7.0,6.0,8.4,8.0,2.0
540265,540265,540266,,,5.25,5.5,,,7.8,7.0,3.25,8.2,8.0,2.0
540270,540270,540271,,,5.75,5.83,,,5.2,7.25,5.5,7.0,6.25,2.0
540271,540271,540272,,,6.5,5.67,,,5.0,6.0,4.0,7.4,6.5,2.0
540272,540272,540273,,,5.0,5.83,,,5.6,6.75,5.25,8.0,7.25,2.0
540274,540274,540275,,,4.0,5.42,,,6.4,7.75,5.5,7.8,6.75,2.0
540279,540279,540280,,,7.75,6.75,,,6.2,7.0,4.75,8.0,7.75,2.0
540282,540282,540283,,,6.5,6.5,,,7.8,7.0,6.0,7.4,7.0,2.0
540284,540284,540285,,,8.5,7.5,,,8.8,7.25,6.5,7.4,7.5,2.0
540285,540285,540286,,,7.0,6.83,,,7.8,6.5,5.0,8.8,8.5,2.0
540286,540286,540287,,,7.0,6.67,,,8.0,6.0,5.25,8.8,7.75,2.0
540287,540287,540288,,,6.75,6.08,,,7.0,8.25,5.75,8.8,5.75,2.0
540293,540293,540294,,,5.75,6.33,,,6.0,6.5,5.0,8.8,8.25,2.0
540295,540295,540296,,,7.25,6.75,,,6.0,6.25,5.0,8.8,8.0,2.0
540298,540298,540299,,,5.0,6.42,,,7.8,3.75,6.5,7.0,7.75,2.0
540299,540299,540300,,,6.75,6.75,,,7.4,5.0,6.25,7.4,7.25,2.0
540300,540300,540301,,,4.25,5.0,,,7.0,6.25,4.5,7.8,6.25,2.0
540301,540301,540302,,,7.0,6.42,,,7.0,6.25,6.5,8.2,5.75,2.0
540304,540304,540305,,,5.25,5.33,,,5.8,6.5,3.75,7.2,7.0,2.0
540305,540305,540306,,,7.0,6.92,,,4.4,4.5,7.0,7.6,6.75,2.0
540306,540306,540307,,,6.25,6.67,,,4.6,7.0,6.5,6.0,7.25,2.0
540307,540307,540308,,,7.75,6.83,,,8.6,5.75,5.75,7.0,7.0,2.0
540308,540308,540309,,,5.75,5.17,,,7.0,6.5,4.75,7.6,5.0,2.0
540309,540309,540310,,,5.25,5.5,,,7.6,7.0,3.75,8.4,7.5,2.0
540311,540311,540312,,,5.0,5.17,,,6.4,7.0,5.0,8.2,5.5,2.0
540312,540312,540313,,,7.0,6.42,,,7.2,7.0,5.5,7.4,6.75,2.0
540313,540313,540314,,,7.5,7.25,,,6.2,7.25,7.75,8.2,6.5,2.0
540315,540315,540316,,,7.25,6.5,,,8.4,7.75,6.0,8.0,6.25,2.0
540316,540316,540317,,,9.0,6.67,,,7.6,7.75,4.0,8.2,7.0,2.0
540317,540317,540318,,,5.5,5.0,,,8.8,7.5,4.5,9.0,5.0,2.0
540320,540320,540321,,,6.5,5.83,,,4.2,6.75,5.0,7.6,6.0,2.0
540325,540325,540326,,,9.25,7.5,,,8.0,6.75,5.5,9.2,7.75,2.0
540327,540327,540328,,,7.5,7.0,,,6.8,6.0,5.5,8.2,8.0,2.0
540328,540328,540329,,,8.5,7.08,,,7.8,3.75,5.5,9.2,7.25,2.0
540329,540329,540330,,,2.25,3.5,,,6.6,4.25,3.0,7.2,5.25,2.0
540330,540330,540331,,,2.75,3.83,,,2.6,6.25,4.75,5.4,4.0,2.0
540331,540331,540332,,,6.75,6.42,,,6.2,6.75,5.5,8.6,7.0,2.0
540335,540335,540336,,,7.0,6.67,,,4.6,7.5,6.25,7.8,6.75,2.0
540336,540336,540337,,,9.0,6.58,,,7.6,6.5,4.5,8.4,6.25,2.0
540337,540337,540338,,,5.25,5.0,,,6.6,4.5,3.25,8.4,6.5,2.0
540338,540338,540339,,,8.25,7.5,,,8.0,6.5,6.0,8.0,8.25,2.0
540339,540339,540340,,,8.5,8.17,,,9.6,7.5,8.75,10.0,7.25,2.0
540341,540341,540342,,,6.0,6.33,,,7.2,6.0,5.0,8.4,8.0,2.0
540343,540343,540344,,,5.75,6.67,,,8.2,7.25,7.0,8.4,7.25,2.0
540345,540345,540346,,,6.75,6.33,,,7.6,5.0,4.5,8.6,7.75,2.0
540346,540346,540347,,,7.75,6.92,,,7.8,8.0,5.25,8.2,7.75,2.0
540349,540349,540350,,,7.25,6.17,,,4.8,6.75,4.5,7.4,6.75,2.0
540350,540350,540351,,,6.0,5.83,,,6.2,6.0,4.75,8.4,6.75,2.0
540351,540351,540352,,,8.75,8.33,,,9.2,6.0,8.0,8.8,8.25,2.0
540354,540354,540355,,,7.0,5.58,,,6.0,7.25,3.25,7.2,6.5,2.0
540356,540356,540357,,,7.25,6.5,,,5.2,6.75,5.25,9.4,7.0,2.0
540359,540359,540360,,,7.75,6.67,,,7.0,8.0,3.75,8.8,8.5,2.0
540360,540360,540361,,,6.25,6.67,,,7.0,7.5,6.25,8.6,7.5,2.0
540362,540362,540363,,,7.75,6.17,,,8.6,5.75,5.0,8.8,5.75,2.0
540363,540363,540364,,,7.5,6.92,,,6.4,7.0,6.75,8.8,6.5,2.0
540365,540365,540366,,,6.75,4.33,,,6.6,8.0,3.25,6.8,3.0,2.0
540368,540368,540369,,,4.5,4.58,,,8.6,7.0,3.5,7.2,5.75,2.0
540371,540371,540372,,,4.25,5.92,,,7.8,4.75,6.0,7.8,7.5,2.0
540373,540373,540374,,,6.25,5.92,,,9.2,6.75,4.75,8.4,6.75,2.0
540374,540374,540375,,,9.5,7.58,,,6.0,5.25,5.5,8.6,7.75,2.0
540376,540376,540377,,,7.0,5.83,,,4.4,8.25,4.25,8.6,6.25,2.0
540377,540377,540378,,,7.5,7.17,,,5.2,7.25,6.0,8.8,8.0,2.0
540378,540378,540379,,,7.5,7.25,,,7.4,7.0,6.5,8.8,7.75,2.0
540379,540379,540380,,,7.5,6.67,,,5.6,7.75,6.5,7.6,6.0,2.0
540380,540380,540381,,,6.75,6.67,,,5.2,7.0,6.75,6.4,6.5,2.0
540381,540381,540382,,,7.25,6.08,,,7.2,7.0,4.75,7.6,6.25,2.0
540383,540383,540384,,,5.5,5.5,,,7.0,7.0,6.0,7.6,5.0,2.0
540384,540384,540385,,,6.5,6.0,,,4.6,7.5,4.5,7.0,7.0,2.0
540386,540386,540387,,,7.75,6.58,,,8.4,7.25,4.75,8.0,7.25,2.0
540390,540390,540391,,,4.75,6.0,,,7.4,7.25,5.0,9.0,8.25,2.0
540392,540392,540393,,,4.25,5.0,,,5.4,7.5,4.0,7.8,6.75,2.0
540394,540394,540395,,,8.0,6.75,,,6.6,6.5,6.75,8.8,5.5,2.0
540400,540400,540401,,,7.5,6.83,,,6.6,6.75,7.5,5.8,5.5,2.0
540401,540401,540402,,,6.25,6.83,,,7.6,8.25,6.5,8.2,7.75,2.0
540403,540403,540404,,,8.5,6.83,,,6.4,8.75,5.0,9.2,7.0,2.0
540404,540404,540405,,,5.75,5.67,,,8.8,8.0,4.5,8.0,6.75,2.0
540406,540406,540407,,,8.25,6.92,,,6.8,7.0,5.5,7.6,7.0,2.0
540407,540407,540408,,,6.75,5.67,,,4.8,8.0,4.25,8.0,6.0,2.0
540408,540408,540409,,,6.75,6.33,,,8.2,7.25,5.25,8.2,7.0,2.0
540410,540410,540411,,,8.0,7.75,,,9.0,8.0,7.5,8.8,7.75,2.0
540411,540411,540412,,,7.0,6.42,,,6.4,7.5,5.5,8.2,6.75,2.0
540412,540412,540413,,,6.0,5.58,,,4.6,7.0,6.75,8.2,4.0,2.0
540413,540413,540414,,,7.75,6.0,,,8.2,8.0,4.75,8.0,5.5,2.0
540414,540414,540415,,,7.0,6.5,,,7.2,5.75,5.75,6.6,6.75,2.0
540417,540417,540418,,,8.0,6.25,,,5.8,6.5,5.25,8.0,5.5,2.0
540426,540426,540427,,,6.75,7.08,,,6.6,6.75,7.25,7.4,7.25,2.0
540428,540428,540429,,,8.0,6.92,,,9.0,7.75,5.25,8.4,7.5,2.0
540429,540429,540430,,,6.25,6.67,,,8.0,6.25,6.0,7.8,7.75,2.0
540432,540432,540433,,,6.5,6.92,,,7.2,7.75,6.25,8.6,8.0,2.0
540435,540435,540436,,,5.75,5.58,,,4.2,5.5,5.0,8.6,6.0,2.0
540436,540436,540437,,,8.75,7.67,,,7.6,7.0,7.75,8.2,6.5,2.0
540438,540438,540439,,,8.0,7.83,,,7.8,6.75,7.25,9.4,8.25,2.0
540439,540439,540440,,,9.25,7.33,,,7.2,7.5,4.75,8.8,8.0,2.0
540440,540440,540441,,,8.0,6.83,,,8.0,7.0,7.0,8.6,5.5,2.0
540445,540445,540446,,,6.75,6.17,,,6.6,7.0,5.0,7.8,6.75,2.0
540449,540449,540450,,,4.5,4.08,,,6.6,7.5,3.5,7.4,4.25,2.0
540451,540451,540452,,,4.75,4.92,,,4.6,6.0,4.5,6.4,5.5,2.0
540453,540453,540454,,,7.75,6.08,,,6.8,7.25,5.25,7.6,5.25,2.0
540454,540454,540455,,,6.5,6.5,,,7.8,8.5,5.25,7.8,7.75,2.0
540455,540455,540456,,,7.75,7.5,,,9.0,8.25,6.75,9.0,8.0,2.0
540456,540456,540457,,,6.25,6.67,,,8.8,6.5,6.25,7.8,7.5,2.0
540457,540457,540458,,,4.75,5.25,,,8.4,7.5,3.5,8.2,7.5,2.0
540458,540458,540459,,,5.0,5.58,,,8.0,8.0,5.0,7.6,6.75,2.0
540463,540463,540464,,,5.0,4.92,,,4.4,7.0,4.75,5.8,5.0,2.0
540465,540465,540466,,,7.25,6.75,,,6.6,7.5,5.5,8.8,7.5,2.0
540466,540466,540467,,,8.25,6.5,,,6.4,4.25,4.5,8.2,6.75,2.0
540467,540467,540468,,,5.75,6.08,,,7.0,6.75,4.25,9.6,8.25,2.0
540468,540468,540469,,,6.0,5.83,,,8.6,6.0,6.25,8.2,5.25,2.0
540471,540471,540472,,,7.75,7.0,,,8.6,5.75,6.0,8.2,7.25,2.0
540472,540472,540473,,,6.0,6.42,,,6.8,6.0,6.25,7.2,7.0,2.0
540473,540473,540474,,,4.5,4.0,,,4.4,7.25,2.75,5.8,4.75,2.0
540474,540474,540475,,,8.5,7.25,,,8.2,6.75,7.5,8.2,5.75,2.0
540475,540475,540476,,,6.75,7.08,,,8.8,8.75,6.5,9.0,8.0,2.0
540476,540476,540477,,,8.25,6.83,,,5.4,8.25,5.25,7.8,7.0,2.0
540478,540478,540479,,,5.5,5.0,,,7.4,7.5,4.0,7.8,5.5,2.0
540479,540479,540480,,,6.5,6.5,,,5.2,6.0,6.0,8.8,7.0,2.0
540480,540480,540481,,,3.75,5.33,,,6.8,6.0,5.25,6.8,7.0,2.0
540484,540484,540485,,,8.0,7.17,,,4.4,5.5,5.25,7.4,8.25,2.0
540485,540485,540486,,,6.75,6.33,,,6.4,7.5,6.0,9.0,6.25,2.0
540486,540486,540487,,,6.25,5.5,,,4.2,6.25,5.0,7.0,5.25,2.0
540487,540487,540488,,,6.0,6.5,,,7.6,7.0,6.0,8.6,7.5,2.0
540489,540489,540490,,,8.5,6.75,,,7.8,6.75,5.5,8.0,6.25,2.0
540493,540493,540494,,,7.5,7.25,,,5.4,7.0,6.0,9.0,8.25,2.0
540494,540494,540495,,,6.25,6.67,,,6.6,7.0,5.75,7.8,8.0,2.0
540496,540496,540497,,,7.5,7.0,,,8.8,7.75,5.0,9.2,8.5,2.0
540498,540498,540499,,,7.0,6.17,,,7.4,7.0,5.75,7.4,5.75,2.0
540499,540499,540500,,,8.0,7.5,,,5.6,8.25,7.0,7.4,7.5,2.0
540501,540501,540502,,,7.0,6.67,,,8.8,8.5,6.0,8.4,7.0,2.0
540505,540505,540506,,,5.0,4.58,,,4.2,7.0,3.25,4.4,5.5,2.0
540506,540506,540507,,,7.25,6.92,,,5.6,7.0,7.0,7.4,6.5,2.0
540509,540509,540510,,,6.25,6.42,,,6.4,7.0,5.75,8.6,7.25,2.0
540515,540515,540516,,,5.0,3.83,,,5.4,6.75,3.5,5.2,3.0,2.0
540516,540516,540517,,,5.0,6.42,,,5.6,7.5,6.75,7.6,7.5,2.0
